Group,FishID,Group_Size,Date,Time,Observer,Tank,Chase,Chased,In_Refuge,Elo_daily,Elo_stability,Pellet_Bites,Pellet_Order,NovelBites,NovelOrder,Trial,Weight,Length
311,17_RY,3,10/28/19,3:50,JY,3,0,5,4,642,0.9375,0,N/A,9,2,8,0.218,23
311,18_GG,3,10/28/19,3:50,JY,3,1,0,10,1103,0.9375,0,N/A,3,3,8,0.441,29
311,14_YG,3,10/29/19,8:55,AR,3,3,0,1,1288,0.9375,6,1,1,2,9,0.473,30
311,17_RY,3,10/29/19,8:55,AR,3,0,3,3,638,0.9375,0,N/A,2,1,9,0.218,23
311,18_GG,3,10/29/19,8:55,AR,3,1,1,2,1074,0.9375,0,N/A,0,N/A,9,0.441,29
311,14_YG,3,10/30/19,12:15,ZM,3,3,0,0,1312,0.9375,6,1,5,1,10,0.473,30
311,17_RY,3,10/30/19,12:15,ZM,3,0,2,0,636,0.9375,0,N/A,2,2,10,0.218,23
311,18_GG,3,10/30/19,12:15,ZM,3,0,1,3,1052,0.9375,0,N/A,1,3,10,0.441,29
312,5_BY,3,12/3/19,3:55,AR,3,0,2,0,914,1,6,2,,,1,0.254,20
312,6_YY,3,12/3/19,3:55,AR,3,3,0,0,1124,1,7,1,,,1,0.274,26
312,4_RY,3,12/3/19,3:55,AR,3,0,1,0,962,1,0,N/A,,,1,0.323,27
312,5_BY,3,12/4/19,2:48,CR,3,0,0,0,914,1,4,2,,,2,0.254,20
312,6_YY,3,12/4/19,2:48,CR,3,0,0,0,1124,1,6,1,,,2,0.274,26
312,4_RY,3,12/4/19,2:48,CR,3,0,0,0,962,1,0,N/A,,,2,0.323,27
312,5_BY,3,12/5/19,4:30,LP,3,0,0,0,914,1,2,2,,,3,0.254,20
312,6_YY,3,12/5/19,4:30,LP,3,0,0,0,1124,1,5,1,,,3,0.274,26
312,4_RY,3,12/5/19,4:30,LP,3,0,0,11,962,1,0,N/A,,,3,0.323,27
312,5_BY,3,12/6/19,3:58,JY,3,0,0,11,914,1,0,N/A,,,4,0.254,20
312,6_YY,3,12/6/19,3:58,JY,3,0,0,0,1124,1,6,1,,,4,0.274,26
312,4_RY,3,12/6/19,3:58,JY,3,0,0,0,962,1,5,2,,,4,0.323,27
312,5_BY,3,12/7/19,2:56,MD,3,1,0,11,971,1,3,1,,,5,0.254,20
312,6_YY,3,12/7/19,2:56,MD,3,2,0,0,1164,1,7,2,,,5,0.274,26
312,4_RY,3,12/7/19,2:56,MD,3,0,3,1,865,1,0,N/A,,,5,0.323,27
312,5_BY,3,12/8/19,2:50,LP,3,0,0,11,971,1,3,2,3,1,6,0.254,20
312,6_YY,3,12/8/19,2:50,LP,3,0,0,0,1164,1,4,1,1,3,6,0.274,26
312,4_RY,3,12/8/19,2:50,LP,3,0,0,11,865,1,0,N/A,11,2,6,0.323,27
312,5_BY,3,12/9/19,4:00,JY,3,0,0,11,971,1,0,N/A,0,N/A,7,0.254,20
312,6_YY,3,12/9/19,4:00,JY,3,1,0,0,1179,1,10,1,2,2,7,0.274,26
312,4_RY,3,12/9/19,4:00,JY,3,0,1,9,850,1,2,2,3,1,7,0.323,27
312,5_BY,3,12/10/19,8:45,AR,3,0,0,11,971,1,0,N/A,0,N/A,8,0.254,20
312,6_YY,3,12/10/19,8:45,AR,3,0,0,0,1179,1,10,1,2,1,8,0.274,26
312,4_RY,3,12/10/19,8:45,AR,3,0,0,11,850,1,0,N/A,0,N/A,8,0.323,27
312,5_BY,3,12/11/19,2:27,CR,3,0,0,11,971,1,5,2,4,1,9,0.254,20
312,6_YY,3,12/11/19,2:27,CR,3,0,0,0,1179,1,8,1,2,2,9,0.274,26
312,4_RY,3,12/11/19,2:27,CR,3,0,0,11,850,1,0,N/A,0,N/A,9,0.323,27
312,5_BY,3,12/12/19,3:10,LP,3,0,0,11,971,1,2,2,1,2,10,0.254,20
312,6_YY,3,12/12/19,3:10,LP,3,0,0,0,1179,1,7,1,0,N/A,10,0.274,26
312,4_RY,3,12/12/19,3:10,LP,3,0,0,11,850,1,0,N/A,2,1,10,0.323,27
301,6_BY,3,1/16/20,11:00,LP,3,0,0,0,1000,1,5,1,,,1,0.259,26
301,8_BB,3,1/16/20,11:00,LP,3,0,0,0,1000,1,3,2,,,1,0.344,27
301,7_RB,3,1/16/20,11:00,LP,3,0,0,0,1000,1,2,3,,,1,0.49,29
301,6_BY,3,1/17/20,10:30,LP,3,0,0,0,1000,1,1,2,,,2,0.259,26
301,8_BB,3,1/17/20,10:30,LP,3,0,0,0,1000,1,3,1,,,2,0.344,27
301,7_RB,3,1/17/20,10:30,LP,3,0,0,0,1000,1,1,3,,,2,0.49,29
301,6_BY,3,1/18/20,11:45,JY,3,0,0,0,1000,1,0,N/A,,,3,0.259,26
301,8_BB,3,1/18/20,11:45,JY,3,0,0,0,1000,1,1,2,,,3,0.344,27
301,7_RB,3,1/18/20,11:45,JY,3,0,0,0,1000,1,2,1,,,3,0.49,29
301,6_BY,3,1/19/20,3:00,MD,3,0,0,0,1000,1,1,1,,,4,0.259,26
301,8_BB,3,1/19/20,3:00,MD,3,0,0,0,1000,1,0,N/A,,,4,0.344,27
301,7_RB,3,1/19/20,3:00,MD,3,0,0,0,1000,1,5,2,,,4,0.49,29
301,6_BY,3,1/20/20,3:15,LP,3,0,13,0,695,1,0,N/A,,,5,0.259,26
301,8_BB,3,1/20/20,3:15,LP,3,8,4,0,1067,1,2,1,,,5,0.344,27
301,7_RB,3,1/20/20,3:15,LP,3,9,0,0,1238,1,4,2,,,5,0.49,29
301,6_BY,3,1/21/20,11:45,LP,3,0,2,0,671,1,1,3,1,3,6,0.259,26
301,8_BB,3,1/21/20,11:45,LP,3,2,2,0,1043,1,1,2,5,2,6,0.344,27
301,7_RB,3,1/21/20,11:45,LP,3,2,0,0,1283,1,4,1,6,1,6,0.49,29
301,6_BY,3,1/22/20,3:00,JY,3,2,5,0,693,1,2,1,2,3,7,0.259,26
301,8_BB,3,1/22/20,3:00,JY,3,4,14,0,959,1,2,3,2,1,7,0.344,27
301,7_RB,3,1/22/20,3:00,JY,3,13,0,0,1348,1,2,2,1,2,7,0.49,29
301,6_BY,3,1/23/20,11:15,LP,3,0,3,0,651,1,0,N/A,14,2,8,0.259,26
301,8_BB,3,1/23/20,11:15,LP,3,2,10,0,942,1,2,1,10,1,8,0.344,27
301,7_RB,3,1/23/20,11:15,LP,3,11,0,0,1407,1,4,2,11,3,8,0.49,29
301,6_BY,3,1/24/20,4:11,JY,3,0,4,0,651,1,3,1,2,3,9,0.259,26
301,8_BB,3,1/24/20,4:11,JY,3,2,8,0,1095,1,2,2,1,2,9,0.344,27
301,7_RB,3,1/24/20,4:11,JY,3,10,0,0,1254,1,1,3,1,1,9,0.49,29
301,6_BY,3,1/25/20,2:18,MD,3,0,0,0,651,1,1,2,6,2,10,0.259,26
301,8_BB,3,1/25/20,2:18,MD,3,0,3,0,1026,1,0,N/A,4,3,10,0.344,27
301,7_RB,3,1/25/20,2:18,MD,3,3,0,0,1323,1,5,1,7,1,10,0.49,29
302,10_YY,4,2/12/20,3:54,JY,3,0,0,0,1000,0.8125,1,2,,,1,0.378,27
302,11_YB,4,2/12/20,3:54,JY,3,0,0,0,1000,0.8125,6,1,,,1,0.441,28
302,12_BY,4,2/12/20,3:54,JY,3,0,0,0,1000,0.8125,4,3,,,1,0.508,30
302,13_BB,4,2/12/20,3:54,JY,3,0,0,0,1000,0.8125,0,N/A,,,1,0.657,31
302,10_YY,4,2/13/20,5:05,LP,3,0,0,0,1000,0.8125,1,2,,,2,0.378,27
302,11_YB,4,2/13/20,5:05,LP,3,0,0,0,1000,0.8125,0,N/A,,,2,0.441,28
302,12_BY,4,2/13/20,5:05,LP,3,0,0,0,1000,0.8125,2,1,,,2,0.508,30
302,13_BB,4,2/13/20,5:05,LP,3,0,0,0,1000,0.8125,0,N/A,,,2,0.657,31
302,10_YY,4,2/14/20,10:25,LP,3,0,0,0,1000,0.8125,3,1,,,3,0.378,27
302,11_YB,4,2/14/20,10:25,LP,3,0,0,0,1000,0.8125,1,4,,,3,0.441,28
302,12_BY,4,2/14/20,10:25,LP,3,0,0,0,1000,0.8125,5,2,,,3,0.508,30
302,13_BB,4,2/14/20,10:25,LP,3,0,0,0,1000,0.8125,2,3,,,3,0.657,31
302,10_YY,4,2/15/20,1:23,LP,3,0,0,0,1000,0.8125,1,2,,,4,0.378,27
302,11_YB,4,2/15/20,1:23,LP,3,0,0,0,1000,0.8125,0,N/A,,,4,0.441,28
302,12_BY,4,2/15/20,1:23,LP,3,0,0,0,1000,0.8125,2,1,,,4,0.508,30
302,13_BB,4,2/15/20,1:23,LP,3,0,0,11,1000,0.8125,0,N/A,,,4,0.657,31
302,10_YY,4,2/16/20,5:25,LP,3,0,0,0,1000,0.8125,0,N/A,,,5,0.378,27
302,11_YB,4,2/16/20,5:25,LP,3,0,0,0,1000,0.8125,1,2,,,5,0.441,28
302,12_BY,4,2/16/20,5:25,LP,3,0,0,0,1000,0.8125,3,1,,,5,0.508,30
302,13_BB,4,2/16/20,5:25,LP,3,0,0,0,1000,0.8125,0,N/A,,,5,0.657,31
302,10_YY,4,2/17/20,4:45,LP,3,0,0,0,1000,0.8125,1,1,2,4,6,0.378,27
302,11_YB,4,2/17/20,4:45,LP,3,0,0,0,1000,0.8125,1,3,4,1,6,0.441,28
302,12_BY,4,2/17/20,4:45,LP,3,0,0,0,1000,0.8125,5,2,4,2,6,0.508,30
302,13_BB,4,2/17/20,4:45,LP,3,0,0,11,1000,0.8125,1,4,5,3,6,0.657,31
302,10_YY,4,2/18/20,4:47,LP,3,0,0,0,1000,0.8125,4,2,0,N/A,7,0.378,27
302,11_YB,4,2/18/20,4:47,LP,3,0,2,0,914,0.8125,3,3,0,N/A,7,0.441,28
302,12_BY,4,2/18/20,4:47,LP,3,2,0,0,1086,0.8125,5,1,0,N/A,7,0.508,30
302,13_BB,4,2/18/20,4:47,LP,3,0,0,6,1000,0.8125,1,4,0,N/A,7,0.657,31
302,10_YY,4,2/19/20,4:45,LP,3,0,2,0,940,0.8125,1,4,9,1,8,0.378,27
302,11_YB,4,2/19/20,4:45,LP,3,0,1,0,887,0.8125,2,3,9,2,8,0.441,28
302,12_BY,4,2/19/20,4:45,LP,3,3,0,0,1173,0.8125,4,1,3,4,8,0.508,30
302,13_BB,4,2/19/20,4:45,LP,3,0,0,0,1000,0.8125,1,2,7,3,8,0.657,31
302,10_YY,4,2/20/20,11:06,LP,3,0,8,0,736,0.8125,1,3,2,4,9,0.378,27
302,11_YB,4,2/20/20,11:06,LP,3,5,11,0,866,0.8125,3,1,4,2,9,0.441,28
302,12_BY,4,2/20/20,11:06,LP,3,15,5,0,1182,0.8125,3,2,3,3,9,0.508,30
302,13_BB,4,2/20/20,11:06,LP,3,4,0,0,1216,0.8125,1,4,1,1,9,0.657,31
302,10_YY,4,2/21/20,4:21,JY,3,2,8,0,668,0.8125,1,4,2,3,10,0.378,27
302,11_YB,4,2/21/20,4:21,JY,3,4,8,0,854,0.8125,2,1,4,2,10,0.441,28
302,12_BY,4,2/21/20,4:21,JY,3,10,3,0,1148,0.8125,2,3,2,1,10,0.508,30
302,13_BB,4,2/21/20,4:21,JY,3,4,1,0,1330,0.8125,3,2,1,4,10,0.657,31
320,12_RY,2,2/23/20,12:30,LP,3,0,0,0,1000,1,0,N/A,,,1,0.543,32
320,13_BY,2,2/23/20,12:30,LP,3,0,0,0,1000,1,0,N/A,,,1,0.65,33
320,12_RY,2,2/24/20,4:27,JY,3,0,0,0,1000,1,0,N/A,,,2,0.543,32
320,13_BY,2,2/24/20,4:27,JY,3,0,0,0,1000,1,0,N/A,,,2,0.65,33
320,12_RY,2,2/25/20,11:35,LP,3,0,0,11,1000,1,0,N/A,,,3,0.543,32
320,13_BY,2,2/25/20,11:35,LP,3,0,0,0,1000,1,0,N/A,,,3,0.65,33
320,12_RY,2,2/26/20,4:15,JY,3,0,0,11,1000,1,0,N/A,,,4,0.543,32
320,13_BY,2,2/26/20,4:15,JY,3,0,0,0,1000,1,1,1,,,4,0.65,33
320,12_RY,2,2/27/20,4:43,CR,3,0,0,7,1000,1,0,N/A,,,5,0.543,32
320,13_BY,2,2/27/20,4:43,CR,3,0,0,0,1000,1,0,N/A,,,5,0.65,33
320,12_RY,2,2/28/20,3:53,LP,3,0,0,11,1000,1,0,N/A,0,N/A,6,0.543,32
320,13_BY,2,2/28/20,3:53,LP,3,0,0,0,1000,1,2,1,9,1,6,0.65,33
320,13_BY,2,2/29/20,12:17,LP,3,0,0,11,1000,1,0,N/A,0,N/A,7,0.65,33
320,12_RY,2,2/29/20,12:17,LP,3,0,0,0,1000,1,0,N/A,0,N/A,7,0.543,32
320,12_RY,2,3/1/20,5:41,LP,3,0,0,0,1000,1,0,N/A,0,N/A,8,0.543,32
320,13_BY,2,3/1/20,5:41,LP,3,0,0,11,1000,1,0,N/A,0,N/A,8,0.65,33
320,12_RY,2,3/2/20,3:34,JY,3,0,0,11,1000,1,0,N/A,0,N/A,9,0.543,32
320,13_BY,2,3/2/20,3:34,JY,3,0,0,0,1000,1,1,1,6,1,9,0.65,33
320,12_RY,2,3/3/20,2:21,LP,3,0,0,11,1000,1,0,N/A,0,N/A,10,0.543,32
320,13_BY,2,3/3/20,2:21,LP,3,0,0,0,1000,1,2,1,13,1,10,0.65,33
303,12_YY,3,3/10/20,2:47,HR,3,3,26,0,881,0.8125,7,2,,,1,0.377,25
303,11_RB,3,3/10/20,2:47,HR,3,0,25,0,683,0.8125,2,3,,,1,0.767,34
303,19_GR,3,3/10/20,2:47,HR,3,48,0,0,1436,0.8125,5,1,,,1,0.189,23
303,12_YY,3,3/11/20,4:16,JY,3,1,13,0,902,0.8125,2,3,,,2,0.377,25
303,11_RB,3,3/11/20,4:16,JY,3,0,7,0,676,0.8125,1,2,,,2,0.767,34
303,19_GR,3,3/11/20,4:16,JY,3,20,1,0,1422,0.8125,3,1,,,2,0.189,23
303,19_GR,3,3/13/20,10:59,HR,3,3,20,0,1135,0.8125,2,2,,,5,0.189,23
303,12_YY,3,3/13/20,10:59,HR,3,23,2,0,1254,0.8125,3,3,,,5,0.377,25
303,11_RB,3,3/13/20,10:59,HR,3,0,4,0,611,0.8125,1,1,,,5,0.767,34
303,12_YY,3,3/14/20,4:41,LP,3,9,2,0,1230,0.8125,2,1,8,3,6,0.377,25
303,11_RB,3,3/14/20,4:41,LP,3,0,6,0,597,0.8125,0,N/A,7,2,6,0.767,34
303,19_GR,3,3/14/20,4:41,LP,3,8,9,0,1173,0.8125,5,2,6,1,6,0.189,23
303,12_YY,3,3/15/20,4:12,JY,3,13,4,0,1023,0.8125,3,1,0,N/A,7,0.377,25
303,11_RB,3,3/15/20,4:12,JY,3,3,18,0,728,0.8125,1,2,0,N/A,7,0.767,34
303,19_GR,3,3/15/20,4:12,JY,3,21,15,0,1249,0.8125,3,3,0,N/A,7,0.189,23
303,12_YY,3,3/16/20,4:01,JY,3,17,3,0,1164,0.8125,4,1,3,3,8,0.377,25
303,11_RB,3,3/16/20,4:01,JY,3,0,11,0,592,0.8125,1,3,6,2,8,0.767,34
303,19_GR,3,3/16/20,4:01,JY,3,12,15,0,1244,0.8125,3,2,3,1,8,0.189,23
303,12_YY,3,3/17/20,11:16,LP,3,13,0,0,1425,0.8125,1,2,1,2,9,0.377,25
303,11_RB,3,3/17/20,11:16,LP,3,0,4,0,563,0.8125,1,3,1,1,9,0.767,34
303,19_GR,3,3/17/20,11:16,LP,3,4,13,0,1012,0.8125,5,1,0,N/A,9,0.189,23
303,12_YY,3,3/18/20,11:42,LP,3,5,1,0,1360,0.8125,3,2,4,3,10,0.377,25
303,11_RB,3,3/18/20,11:42,LP,3,0,0,0,563,0.8125,1,3,6,2,10,0.767,34
303,19_GR,3,3/18/20,11:42,LP,3,1,5,0,1077,0.8125,3,1,2,1,10,0.189,23
331,2_UNTAG_3,4,3/23/20,6:45,LP,3,0,0,0,1000,0.9799,12,1,,,1,0.32,27
331,14_YY,4,3/23/20,6:45,LP,3,0,0,0,1000,0.9799,1,3,,,1,0.572,29
331,16_BR,4,3/23/20,6:45,LP,3,0,0,0,1000,0.9799,2,4,,,1,0.64,32
331,15_GG,4,3/23/20,6:45,LP,3,0,0,0,1000,0.9799,6,2,,,1,0.66,32
331,2_UNTAG_3,4,3/24/20,12:46,LP,3,0,0,0,1000,0.9799,12,1,,,2,0.32,27
331,14_YY,4,3/24/20,12:46,LP,3,0,0,0,1000,0.9799,2,3,,,2,0.572,29
331,16_BR,4,3/24/20,12:46,LP,3,0,0,0,1000,0.9799,1,4,,,2,0.64,32
331,15_GG,4,3/24/20,12:46,LP,3,0,0,0,1000,0.9799,6,2,,,2,0.66,32
331,2_UNTAG_3,4,3/25/20,3:48,LP,3,0,0,0,1000,0.9799,11,1,,,3,0.32,27
331,14_YY,4,3/25/20,3:48,LP,3,0,0,0,1000,0.9799,3,3,,,3,0.572,29
331,16_BR,4,3/25/20,3:48,LP,3,0,0,0,1000,0.9799,3,3,,,3,0.64,32
331,15_GG,4,3/25/20,3:48,LP,3,0,0,0,1000,0.9799,7,2,,,3,0.66,32
331,2_UNTAG_3,4,3/26/20,3:55,LP,3,0,0,0,1000,0.9799,11,1,,,4,0.32,27
331,14_YY,4,3/26/20,3:55,LP,3,0,0,0,1000,0.9799,3,3,,,4,0.572,29
331,16_BR,4,3/26/20,3:55,LP,3,0,0,0,1000,0.9799,2,1,,,4,0.64,32
331,15_GG,4,3/26/20,3:55,LP,3,0,0,0,1000,0.9799,8,4,,,4,0.66,32
331,2_UNTAG_3,4,3/27/20,12:01,LP,3,0,0,0,1000,0.9799,7,1,,,5,0.32,27
331,14_YY,4,3/27/20,12:01,LP,3,0,1,0,950,0.9799,2,4,,,5,0.572,29
331,16_BR,4,3/27/20,12:01,LP,3,0,1,0,957,0.9799,3,2,,,5,0.64,32
331,15_GG,4,3/27/20,12:01,LP,3,2,0,0,1093,0.9799,8,3,,,5,0.66,32
331,2_UNTAG_3,4,3/28/20,12:25,LP,3,0,13,0,779,0.9799,9,1,12,1,6,0.32,27
331,14_YY,4,3/28/20,12:25,LP,3,0,9,0,752,0.9799,1,2,0,N/A,6,0.572,29
331,16_BR,4,3/28/20,12:25,LP,3,15,1,0,1209,0.9799,4,4,7,2,6,0.64,32
331,15_GG,4,3/28/20,12:25,LP,3,8,0,0,1260,0.9799,2,3,8,3,6,0.66,32
331,2_UNTAG_3,4,3/29/20,3:00,LP,3,0,1,0,773,0.9799,1,4,6,1,7,0.32,27
331,14_YY,4,3/29/20,3:00,LP,3,0,0,0,752,0.9799,1,2,7,3,7,0.572,29
331,16_BR,4,3/29/20,3:00,LP,3,1,0,0,1215,0.9799,3,3,5,2,7,0.64,32
331,15_GG,4,3/29/20,3:00,LP,3,0,0,0,1260,0.9799,5,1,0,N/A,7,0.66,32
331,2_UNTAG_3,4,3/30/20,1:25,LP,3,0,2,0,682,0.9799,3,4,9,1,8,0.32,27
331,14_YY,4,3/30/20,1:25,LP,3,2,2,0,830,0.9799,3,2,6,2,8,0.572,29
331,16_BR,4,3/30/20,1:25,LP,3,0,0,0,1215,0.9799,5,1,19,3,8,0.64,32
331,15_GG,4,3/30/20,1:25,LP,3,2,0,0,1273,0.9799,3,3,7,4,8,0.66,32
331,2_UNTAG_3,4,3/31/20,3:56,LP,3,0,8,0,603,0.9799,2,4,3,3,9,0.32,27
331,14_YY,4,3/31/20,3:56,LP,3,3,6,0,845,0.9799,3,3,2,4,9,0.572,29
331,16_BR,4,3/31/20,3:56,LP,3,8,0,0,1261,0.9799,4,2,3,2,9,0.64,32
331,15_GG,4,3/31/20,3:56,LP,3,3,0,0,1291,0.9799,6,1,4,1,9,0.66,32
331,2_UNTAG_3,4,4/1/20,3:04,LP,3,0,3,0,594,0.9799,3,3,2,3,10,0.32,27
331,14_YY,4,4/1/20,3:04,LP,3,4,4,0,930,0.9799,2,2,4,1,10,0.572,29
331,16_BR,4,4/1/20,3:04,LP,3,6,3,0,1185,0.9799,1,4,3,4,10,0.64,32
331,15_GG,4,4/1/20,3:04,LP,3,0,0,0,1291,0.9799,4,1,7,2,10,0.66,32
304,17_RR,4,4/3/20,4:00,LP,3,0,0,0,1000,0.8586,6,2,,,1,0.45,30
304,18_YB,4,4/3/20,4:00,LP,3,0,0,0,1000,0.8586,4,3,,,1,0.491,32
304,16_RG,4,4/3/20,4:00,LP,3,0,0,0,1000,0.8586,3,4,,,1,0.492,28
304,2_UNTAG_8,4,4/3/20,4:00,LP,3,0,0,0,1000,0.8586,6,1,,,1,0.349,28
304,17_RR,4,4/4/20,1:50,LP,3,0,0,0,1000,0.8586,0,N/A,,,2,0.45,30
304,18_YB,4,4/4/20,1:50,LP,3,0,0,0,1000,0.8586,0,N/A,,,2,0.491,32
304,16_RG,4,4/4/20,1:50,LP,3,0,0,0,1000,0.8586,0,N/A,,,2,0.492,28
304,2_UNTAG_8,4,4/4/20,1:50,LP,3,0,0,0,1000,0.8586,2,1,,,2,0.349,28
304,17_RR,4,4/5/20,11:30,LP,3,7,0,0,1158,0.8586,2,2,,,3,0.45,30
304,18_YB,4,4/5/20,11:30,LP,3,0,0,0,1000,0.8586,1,1,,,3,0.491,32
304,16_RG,4,4/5/20,11:30,LP,3,1,0,0,1050,0.8586,2,4,,,3,0.492,28
304,2_UNTAG_8,4,4/5/20,11:30,LP,3,0,8,0,792,0.8586,2,3,,,3,0.349,28
304,17_RR,4,4/6/20,10:40,LP,3,0,0,0,1158,0.8586,1,2,,,4,0.45,30
304,18_YB,4,4/6/20,10:40,LP,3,0,0,0,1000,0.8586,5,1,,,4,0.491,32
304,16_RG,4,4/6/20,10:40,LP,3,0,0,0,1050,0.8586,3,3,,,4,0.492,28
304,2_UNTAG_8,4,4/6/20,10:40,LP,3,0,0,0,792,0.8586,4,4,,,4,0.349,28
304,17_RR,4,4/7/20,12:45,LP,3,1,3,0,1005,0.8586,1,2,,,5,0.45,30
304,18_YB,4,4/7/20,12:45,LP,3,2,1,0,1088,0.8586,3,1,,,5,0.491,32
304,16_RG,4,4/7/20,12:45,LP,3,1,0,0,1115,0.8586,7,3,,,5,0.492,28
304,2_UNTAG_8,4,4/7/20,12:45,LP,3,0,0,0,792,0.8586,3,4,,,5,0.349,28
304,17_RR,4,4/8/20,1:10,LP,3,7,2,0,1151,0.8586,4,2,10,1,6,0.45,30
304,18_YB,4,4/8/20,1:10,LP,3,0,10,0,756,0.8586,1,1,0,N/A,6,0.491,32
304,16_RG,4,4/8/20,1:10,LP,3,6,0,0,1268,0.8586,10,3,15,2,6,0.492,28
304,2_UNTAG_8,4,4/8/20,1:10,LP,3,1,2,0,825,0.8586,1,4,0,N/A,6,0.349,28
304,17_RR,4,4/9/20,12:15,LP,3,7,1,0,1168,0.8586,1,4,6,1,7,0.45,30
304,18_YB,4,4/9/20,12:15,LP,3,0,9,0,646,0.8586,1,2,0,N/A,7,0.491,32
304,16_RG,4,4/9/20,12:15,LP,3,1,0,0,1302,0.8586,12,1,5,2,7,0.492,28
304,2_UNTAG_8,4,4/9/20,12:15,LP,3,2,0,10,884,0.8586,3,3,0,N/A,7,0.349,28
304,17_RR,4,4/10/20,1:30,LP,3,2,3,0,1129,0.8586,4,3,7,2,8,0.45,30
304,18_YB,4,4/10/20,1:30,LP,3,0,0,0,646,0.8586,1,2,2,4,8,0.491,32
304,16_RG,4,4/10/20,1:30,LP,3,12,0,0,1407,0.8586,7,1,20,1,8,0.492,28
304,2_UNTAG_8,4,4/10/20,1:30,LP,3,0,11,0,818,0.8586,0,N/A,3,3,8,0.349,28
304,17_RR,4,4/11/20,2:45,LP,3,0,1,0,1113,0.8586,3,1,1,2,9,0.45,30
304,18_YB,4,4/11/20,2:45,LP,3,0,1,0,646,0.8586,2,3,2,3,9,0.491,32
304,16_RG,4,4/11/20,2:45,LP,3,2,0,0,1423,0.8586,11,2,18,1,9,0.492,28
304,2_UNTAG_8,4,4/11/20,2:45,LP,3,0,0,11,818,0.8586,0,N/A,0,N/A,9,0.349,28
304,17_RR,4,4/12/20,2:30,LP,3,0,1,0,1024,0.8586,2,3,2,3,10,0.45,30
304,18_YB,4,4/12/20,2:30,LP,3,3,0,2,861,0.8586,1,4,1,4,10,0.491,32
304,16_RG,4,4/12/20,2:30,LP,3,1,0,0,1425,0.8586,10,2,6,1,10,0.492,28
304,2_UNTAG_8,4,4/12/20,2:30,LP,3,0,3,5,690,0.8586,1,1,4,2,10,0.349,28
344,17_YY,3,4/14/20,10:00,LP,3,1,0,0,1050,0.9444,1,3,,,1,0.41,29
344,3_UNTAG_1,3,4/14/20,10:00,LP,3,0,1,0,950,0.9444,1,2,,,1,0.557,30
344,15_RR,3,4/14/20,10:00,LP,3,0,0,0,1000,0.9444,3,1,,,1,0.702,33
344,17_YY,3,4/15/20,10:40,LP,3,0,0,0,1050,0.9444,2,3,,,2,0.41,29
344,3_UNTAG_1,3,4/15/20,10:40,LP,3,0,1,0,907,0.9444,6,1,,,2,0.557,30
344,15_RR,3,4/15/20,10:40,LP,3,1,0,0,1043,0.9444,3,2,,,2,0.702,33
344,17_YY,3,4/16/20,4:05,LP,3,0,0,0,1050,0.9444,3,3,,,3,0.41,29
344,3_UNTAG_1,3,4/16/20,4:05,LP,3,0,0,0,907,0.9444,3,1,,,3,0.557,30
344,15_RR,3,4/16/20,4:05,LP,3,0,0,0,1043,0.9444,2,2,,,3,0.702,33
344,17_YY,3,4/17/20,1:15,LP,3,22,0,0,1247,0.9444,3,2,,,4,0.41,29
344,3_UNTAG_1,3,4/17/20,1:15,LP,3,0,22,0,710,0.9444,6,1,,,4,0.557,30
344,15_RR,3,4/17/20,1:15,LP,3,0,0,0,1043,0.9444,1,3,,,4,0.702,33
344,17_YY,3,4/18/20,4:10,LP,3,4,0,0,1255,0.9444,2,2,,,5,0.41,29
344,3_UNTAG_1,3,4/18/20,4:10,LP,3,0,6,0,680,0.9444,3,1,,,5,0.557,30
344,15_RR,3,4/18/20,4:10,LP,3,2,0,0,1065,0.9444,2,3,,,5,0.702,33
344,17_YY,3,4/19/20,2:55,LP,3,5,3,0,1113,0.9444,1,3,1,3,6,0.41,29
344,3_UNTAG_1,3,4/19/20,2:55,LP,3,0,13,0,635,0.9444,3,2,7,1,6,0.557,30
344,15_RR,3,4/19/20,2:55,LP,3,11,0,0,1252,0.9444,2,1,5,2,6,0.702,33
344,17_YY,3,4/20/20,10:30,LP,3,4,0,0,1129,0.9444,1,3,6,2,7,0.41,29
344,3_UNTAG_1,3,4/20/20,10:30,LP,3,0,11,0,612,0.9444,2,1,1,1,7,0.557,30
344,15_RR,3,4/20/20,10:30,LP,3,7,0,0,1259,0.9444,3,2,10,3,7,0.702,33
344,17_YY,3,4/21/20,12:25,LP,3,0,0,0,1129,0.9444,1,1,22,2,8,0.41,29
344,3_UNTAG_1,3,4/21/20,12:25,LP,3,0,0,11,612,0.9444,0,N/A,5,3,8,0.557,30
344,15_RR,3,4/21/20,12:25,LP,3,0,0,0,1259,0.9444,5,2,35,1,8,0.702,33
344,17_YY,3,4/22/20,2:15,LP,3,0,3,8,1053,0.9444,0,N/A,2,3,9,0.41,29
344,3_UNTAG_1,3,4/22/20,2:15,LP,3,0,1,0,611,0.9444,2,1,6,1,9,0.557,30
344,15_RR,3,4/22/20,2:15,LP,3,4,0,0,1336,0.9444,4,2,7,2,9,0.702,33
344,17_YY,3,4/23/20,11:25,LP,3,0,0,11,1053,0.9444,0,N/A,1,3,10,0.41,29
344,3_UNTAG_1,3,4/23/20,11:25,LP,3,0,3,1,609,0.9444,3,1,3,1,10,0.557,30
344,15_RR,3,4/23/20,11:25,LP,3,3,0,0,1338,0.9444,3,2,12,2,10,0.702,33
